Tiempo	Evento	ID	Pos_X	Pos_Y
380.4	Movimiento	0	357.4	434.08
380.4	Movimiento	1	256	132
380.5	Movimiento	0	358.7	433.76
380.5	Movimiento	1	256.24	130
380.6	Movimiento	0	360	433.44
380.6	Movimiento	1	256.48	128
380.7	Movimiento	0	361.3	433.12
380.7	Movimiento	1	256.72	126
380.8	Movimiento	0	362.6	432.8
380.8	Movimiento	1	256.96	124
380.9	Movimiento	0	363.9	432.48
380.9	Movimiento	1	257.2	122
381	Movimiento	0	365.2	432.16
381	Movimiento	1	257.44	120
381.1	Movimiento	0	366.5	431.84
381.1	Movimiento	1	257.68	118
381.2	Movimiento	0	367.8	431.52
381.2	Movimiento	1	257.92	116
381.3	Movimiento	0	369.1	431.2
381.3	Movimiento	1	258.16	114
381.4	Movimiento	0	370.4	430.88
381.4	Movimiento	1	258.4	112
381.5	Movimiento	0	371.7	430.56
381.5	Movimiento	1	258.64	110
381.6	Movimiento	0	373	430.24
381.6	Movimiento	1	258.88	108
381.7	Movimiento	0	374.3	429.92
381.7	Movimiento	1	259.12	106
381.8	Movimiento	0	375.6	429.6
381.8	Movimiento	1	259.36	104
381.9	Movimiento	0	376.9	429.28
381.9	Movimiento	1	259.6	102
382	Movimiento	0	378.2	428.96
382	Movimiento	1	259.84	100
382.1	Movimiento	0	379.5	428.64
382.1	Movimiento	1	260.08	98
382.2	Movimiento	0	380.8	428.32
382.2	Movimiento	1	260.32	96
382.3	Movimiento	0	382.1	428
382.3	Movimiento	1	260.56	94
382.4	Movimiento	0	383.4	427.68
382.4	Movimiento	1	260.8	92
382.5	Movimiento	0	384.7	427.36
382.5	Movimiento	1	261.04	90
382.6	Movimiento	0	386	427.04
382.6	Movimiento	1	261.28	88
382.7	Movimiento	0	387.3	426.72
382.7	Movimiento	1	261.52	86
382.8	Movimiento	0	388.6	426.4
382.8	Movimiento	1	261.76	84
382.9	Movimiento	0	389.9	426.08
382.9	Movimiento	1	262	82
383	Movimiento	0	391.2	425.76
383	Movimiento	1	262.24	80
383.1	Movimiento	0	392.5	425.44
383.1	Movimiento	1	262.48	78
383.2	Movimiento	0	393.8	425.12
383.2	Movimiento	1	262.72	76
383.3	Movimiento	0	395.1	424.8
383.3	Movimiento	1	262.96	74
383.4	Movimiento	0	396.4	424.48
383.4	Movimiento	1	263.2	72
383.5	Movimiento	0	397.7	424.16
383.5	Movimiento	1	263.44	70
383.6	Movimiento	0	399	423.84
383.6	Movimiento	1	263.68	68
383.7	Movimiento	0	400.3	423.52
383.7	Movimiento	1	263.92	66
383.8	Movimiento	0	401.6	423.2
383.8	Movimiento	1	264.16	64
383.9	Movimiento	0	402.9	422.88
383.9	Movimiento	1	264.4	62
384	Movimiento	0	404.2	422.56
384	Movimiento	1	264.64	60
384.1	Movimiento	0	405.5	422.24
384.1	Movimiento	1	264.88	58
384.2	Movimiento	0	406.8	421.92
384.2	Movimiento	1	265.12	56
384.3	Movimiento	0	408.1	421.6
384.3	Movimiento	1	265.36	54
384.4	Movimiento	0	409.4	421.28
384.4	Movimiento	1	265.6	52
384.5	Movimiento	0	410.7	420.96
384.5	Movimiento	1	265.84	50
384.6	Movimiento	0	412	420.64
384.6	Movimiento	1	266.08	48
384.7	Movimiento	0	413.3	420.32
384.7	Movimiento	1	266.32	46
384.8	Movimiento	0	414.6	420
384.8	Movimiento	1	266.56	44
384.9	Movimiento	0	415.9	419.68
384.9	Movimiento	1	266.8	42
385	Movimiento	0	417.2	419.36
385	Movimiento	1	267.04	40
385.1	Movimiento	0	418.5	419.04
385.1	Movimiento	1	267.28	38
385.2	Movimiento	0	419.8	418.72
385.2	Movimiento	1	267.52	36
385.3	Movimiento	0	421.1	418.4
385.3	Movimiento	1	267.76	34
385.4	Movimiento	0	422.4	418.08
385.4	Movimiento	1	268	32
385.5	Movimiento	0	423.7	417.76
385.5	Movimiento	1	268.24	30
385.6	Movimiento	0	425	417.44
385.6	Movimiento	1	268.48	28
385.7	Movimiento	0	426.3	417.12
385.7	Movimiento	1	268.72	26
385.8	Movimiento	0	427.6	416.8
385.8	Movimiento	1	268.96	24
385.9	Movimiento	0	428.9	416.48
385.9	Movimiento	1	269.2	22
386	Movimiento	0	430.2	416.16
386	Movimiento	1	269.44	20
386.1	Movimiento	0	431.5	415.84
386.1	Movimiento	1	269.68	18
386.2	Movimiento	0	432.8	415.52
386.2	Movimiento	1	269.92	16
386.3	Movimiento	0	434.1	415.2
386.3	Movimiento	1	270.16	14
386.4	Movimiento	0	435.4	414.88
386.4	Movimiento	1	270.4	12
386.5	Movimiento	0	436.7	414.56
386.5	Movimiento	1	270.64	10
386.5	Colision_Pared_Y	-	270.64	10
386.6	Movimiento	0	438	414.24
386.6	Movimiento	1	270.88	12
386.7	Movimiento	0	439.3	413.92
386.7	Movimiento	1	271.12	14
386.8	Movimiento	0	440.6	413.6
386.8	Movimiento	1	271.36	16
386.9	Movimiento	0	441.9	413.28
386.9	Movimiento	1	271.6	18
387	Movimiento	0	443.2	412.96
387	Movimiento	1	271.84	20
387.1	Movimiento	0	444.5	412.64
387.1	Movimiento	1	272.08	22
387.2	Movimiento	0	445.8	412.32
387.2	Movimiento	1	272.32	24
387.3	Movimiento	0	447.1	412
387.3	Movimiento	1	272.56	26
387.4	Movimiento	0	448.4	411.68
387.4	Movimiento	1	272.8	28
387.5	Movimiento	0	449.7	411.36
387.5	Movimiento	1	273.04	30
387.6	Movimiento	0	451	411.04
387.6	Movimiento	1	273.28	32
387.7	Movimiento	0	452.3	410.72
387.7	Movimiento	1	273.52	34
387.8	Movimiento	0	453.6	410.4
387.8	Movimiento	1	273.76	36
387.9	Movimiento	0	454.9	410.08
387.9	Movimiento	1	274	38
388	Movimiento	0	456.2	409.76
388	Movimiento	1	274.24	40
388.1	Movimiento	0	457.5	409.44
388.1	Movimiento	1	274.48	42
388.2	Movimiento	0	458.8	409.12
388.2	Movimiento	1	274.72	44
388.3	Movimiento	0	460.1	408.8
388.3	Movimiento	1	274.96	46
388.4	Movimiento	0	461.4	408.48
388.4	Movimiento	1	275.2	48
388.5	Movimiento	0	462.7	408.16
388.5	Movimiento	1	275.44	50
388.6	Movimiento	0	464	407.84
388.6	Movimiento	1	275.68	52
388.7	Movimiento	0	465.3	407.52
388.7	Movimiento	1	275.92	54
388.8	Movimiento	0	466.6	407.2
388.8	Movimiento	1	276.16	56
388.9	Movimiento	0	467.9	406.88
388.9	Movimiento	1	276.4	58
389	Movimiento	0	469.2	406.56
389	Movimiento	1	276.64	60
389.1	Movimiento	0	470.5	406.24
389.1	Movimiento	1	276.88	62
389.2	Movimiento	0	471.8	405.92
389.2	Movimiento	1	277.12	64
389.3	Movimiento	0	473.1	405.6
389.3	Movimiento	1	277.36	66
389.4	Movimiento	0	474.4	405.28
389.4	Movimiento	1	277.6	68
389.5	Movimiento	0	475.7	404.96
389.5	Movimiento	1	277.84	70
389.6	Movimiento	0	477	404.64
389.6	Movimiento	1	278.08	72
389.7	Movimiento	0	478.3	404.32
389.7	Movimiento	1	278.32	74
389.8	Movimiento	0	479.6	404
389.8	Movimiento	1	278.56	76
389.9	Movimiento	0	480.9	403.68
389.9	Movimiento	1	278.8	78
390	Movimiento	0	482.2	403.36
390	Movimiento	1	279.04	80
390.1	Movimiento	0	483.5	403.04
390.1	Movimiento	1	279.28	82
390.2	Movimiento	0	484.8	402.72
390.2	Movimiento	1	279.52	84
390.3	Movimiento	0	486.1	402.4
390.3	Movimiento	1	279.76	86
390.4	Movimiento	0	487.4	402.08
390.4	Movimiento	1	280	88
390.5	Movimiento	0	488.7	401.76
390.5	Movimiento	1	280.24	90
390.6	Movimiento	0	490	401.44
390.6	Movimiento	1	280.48	92
390.7	Movimiento	0	491.3	401.12
390.7	Movimiento	1	280.72	94
390.8	Movimiento	0	492.6	400.8
390.8	Movimiento	1	280.96	96
390.9	Movimiento	0	493.9	400.48
390.9	Movimiento	1	281.2	98
391	Movimiento	0	495.2	400.16
391	Movimiento	1	281.44	100
391.1	Movimiento	0	496.5	399.84
391.1	Movimiento	1	281.68	102
391.2	Movimiento	0	497.8	399.52
391.2	Movimiento	1	281.92	104
391.3	Movimiento	0	499.1	399.2
391.3	Movimiento	1	282.16	106
391.4	Movimiento	0	500.4	398.88
391.4	Movimiento	1	282.4	108
391.5	Movimiento	0	501.7	398.56
391.5	Movimiento	1	282.64	110
391.6	Movimiento	0	503	398.24
391.6	Movimiento	1	282.88	112
391.7	Movimiento	0	504.3	397.92
391.7	Movimiento	1	283.12	114
391.8	Movimiento	0	505.6	397.6
391.8	Movimiento	1	283.36	116
391.9	Movimiento	0	506.9	397.28
391.9	Movimiento	1	283.6	118
392	Movimiento	0	508.2	396.96
392	Movimiento	1	283.84	120
392.1	Movimiento	0	509.5	396.64
392.1	Movimiento	1	284.08	122
392.2	Movimiento	0	510.8	396.32
392.2	Movimiento	1	284.32	124
392.3	Movimiento	0	512.1	396
392.3	Movimiento	1	284.56	126
392.4	Movimiento	0	513.4	395.68
392.4	Movimiento	1	284.8	128
392.5	Movimiento	0	514.7	395.36
392.5	Movimiento	1	285.04	130
392.6	Movimiento	0	516	395.04
392.6	Movimiento	1	285.28	132
392.7	Movimiento	0	517.3	394.72
392.7	Movimiento	1	285.52	134
392.8	Movimiento	0	518.6	394.4
392.8	Movimiento	1	285.76	136
392.9	Movimiento	0	519.9	394.08
392.9	Movimiento	1	286	138
393	Movimiento	0	521.2	393.76
393	Movimiento	1	286.24	140
393.1	Movimiento	0	522.5	393.44
393.1	Movimiento	1	286.48	142
393.2	Movimiento	0	523.8	393.12
393.2	Movimiento	1	286.72	144
393.3	Movimiento	0	525.1	392.8
393.3	Movimiento	1	286.96	146
393.4	Movimiento	0	526.4	392.48
393.4	Movimiento	1	287.2	148
393.5	Movimiento	0	527.7	392.16
393.5	Movimiento	1	287.44	150
393.6	Movimiento	0	529	391.84
393.6	Movimiento	1	287.68	152
393.7	Movimiento	0	530.3	391.52
393.7	Movimiento	1	287.92	154
393.8	Movimiento	0	531.6	391.2
393.8	Movimiento	1	288.16	156
393.9	Movimiento	0	532.9	390.88
393.9	Movimiento	1	288.4	158
394	Movimiento	0	534.2	390.56
394	Movimiento	1	288.64	160
394.1	Movimiento	0	535.5	390.24
394.1	Movimiento	1	288.88	162
394.2	Movimiento	0	536.8	389.92
394.2	Movimiento	1	289.12	164
394.3	Movimiento	0	538.1	389.6
394.3	Movimiento	1	289.36	166
394.4	Movimiento	0	539.4	389.28
394.4	Movimiento	1	289.6	168
394.5	Movimiento	0	540.7	388.96
394.5	Movimiento	1	289.84	170
394.6	Movimiento	0	542	388.64
394.6	Movimiento	1	290.08	172
394.7	Movimiento	0	543.3	388.32
394.7	Movimiento	1	290.32	174
394.8	Movimiento	0	544.6	388
394.8	Movimiento	1	290.56	176
394.9	Movimiento	0	545.9	387.68
394.9	Movimiento	1	290.8	178
395	Movimiento	0	547.2	387.36
395	Movimiento	1	291.04	180
395.1	Movimiento	0	548.5	387.04
395.1	Movimiento	1	291.28	182
395.2	Movimiento	0	549.8	386.72
395.2	Movimiento	1	291.52	184
395.3	Movimiento	0	551.1	386.4
395.3	Movimiento	1	291.76	186
395.4	Movimiento	0	552.4	386.08
395.4	Movimiento	1	292	188
395.5	Movimiento	0	553.7	385.76
395.5	Movimiento	1	292.24	190
395.6	Movimiento	0	555	385.44
395.6	Movimiento	1	292.48	192
395.7	Movimiento	0	556.3	385.12
395.7	Movimiento	1	292.72	194
395.8	Movimiento	0	557.6	384.8
395.8	Movimiento	1	292.96	196
395.9	Movimiento	0	558.9	384.48
395.9	Movimiento	1	293.2	198
396	Movimiento	0	560.2	384.16
396	Movimiento	1	293.44	200
396.1	Movimiento	0	561.5	383.84
396.1	Movimiento	1	293.68	202
396.2	Movimiento	0	562.8	383.52
396.2	Movimiento	1	293.92	204
396.3	Movimiento	0	564.1	383.2
396.3	Movimiento	1	294.16	206
396.4	Movimiento	0	565.4	382.88
396.4	Movimiento	1	294.4	208
396.5	Movimiento	0	566.7	382.56
396.5	Movimiento	1	294.64	210
396.6	Movimiento	0	568	382.24
396.6	Movimiento	1	294.88	212
396.7	Movimiento	0	569.3	381.92
396.7	Movimiento	1	295.12	214
396.8	Movimiento	0	570.6	381.6
396.8	Movimiento	1	295.36	216
396.9	Movimiento	0	571.9	381.28
396.9	Movimiento	1	295.6	218
397	Movimiento	0	573.2	380.96
397	Movimiento	1	295.84	220
397.1	Movimiento	0	574.5	380.64
397.1	Movimiento	1	296.08	222
397.2	Movimiento	0	575.8	380.32
397.2	Movimiento	1	296.32	224
397.3	Movimiento	0	577.1	380
397.3	Movimiento	1	296.56	226
397.4	Movimiento	0	578.4	379.68
397.4	Movimiento	1	296.8	228
397.5	Movimiento	0	579.7	379.36
397.5	Movimiento	1	297.04	230
397.6	Movimiento	0	581	379.04
397.6	Movimiento	1	297.28	232
397.7	Movimiento	0	582.3	378.72
397.7	Movimiento	1	297.52	234
397.8	Movimiento	0	583.6	378.4
397.8	Movimiento	1	297.76	236
397.9	Movimiento	0	584.9	378.08
397.9	Movimiento	1	298	238
398	Movimiento	0	586.2	377.76
398	Movimiento	1	298.24	240
398.1	Movimiento	0	587.5	377.44
398.1	Movimiento	1	298.48	242
398.2	Movimiento	0	588.8	377.12
398.2	Movimiento	1	298.72	244
398.3	Movimiento	0	590.1	376.8
398.3	Movimiento	1	298.96	246
398.4	Movimiento	0	591.4	376.48
398.4	Movimiento	1	299.2	248
398.5	Movimiento	0	592.7	376.16
398.5	Movimiento	1	299.44	250
398.6	Movimiento	0	594	375.84
398.6	Movimiento	1	299.68	252
398.7	Movimiento	0	595.3	375.52
398.7	Movimiento	1	299.92	254
398.8	Movimiento	0	596.6	375.2
398.8	Movimiento	1	300.16	256
398.9	Movimiento	0	597.9	374.88
398.9	Movimiento	1	300.4	258
399	Movimiento	0	599.2	374.56
399	Movimiento	1	300.64	260
399.1	Movimiento	0	600.5	374.24
399.1	Movimiento	1	300.88	262
399.2	Movimiento	0	601.8	373.92
399.2	Movimiento	1	301.12	264
399.3	Movimiento	0	603.1	373.6
399.3	Movimiento	1	301.36	266
399.4	Movimiento	0	604.4	373.28
399.4	Movimiento	1	301.6	268
399.5	Movimiento	0	605.7	372.96
399.5	Movimiento	1	301.84	270
399.6	Movimiento	0	607	372.64
399.6	Movimiento	1	302.08	272
399.7	Movimiento	0	608.3	372.32
399.7	Movimiento	1	302.32	274
399.8	Movimiento	0	609.6	372
399.8	Movimiento	1	302.56	276
399.9	Movimiento	0	610.9	371.68
399.9	Movimiento	1	302.8	278
400	Movimiento	0	612.2	371.36
400	Movimiento	1	303.04	280
400.1	Movimiento	0	613.5	371.04
400.1	Movimiento	1	303.28	282
400.2	Movimiento	0	614.8	370.72
400.2	Movimiento	1	303.52	284
400.3	Movimiento	0	616.1	370.4
400.3	Movimiento	1	303.76	286
400.4	Movimiento	0	617.4	370.08
400.4	Movimiento	1	304	288
400.5	Movimiento	0	618.7	369.76
400.5	Movimiento	1	304.24	290
400.6	Movimiento	0	620	369.44
400.6	Movimiento	1	304.48	292
400.7	Movimiento	0	621.3	369.12
400.7	Movimiento	1	304.72	294
400.8	Movimiento	0	622.6	368.8
400.8	Movimiento	1	304.96	296
400.9	Movimiento	0	623.9	368.48
400.9	Movimiento	1	305.2	298
401	Movimiento	0	625.2	368.16
401	Movimiento	1	305.44	300
401.1	Movimiento	0	626.5	367.84
401.1	Movimiento	1	305.68	302
401.2	Movimiento	0	627.8	367.52
401.2	Movimiento	1	305.92	304
401.3	Movimiento	0	629.1	367.2
401.3	Movimiento	1	306.16	306
401.4	Movimiento	0	630.4	366.88
401.4	Movimiento	1	306.4	308
401.5	Movimiento	0	631.7	366.56
401.5	Movimiento	1	306.64	310
401.6	Movimiento	0	633	366.24
401.6	Movimiento	1	306.88	312
401.7	Movimiento	0	634.3	365.92
401.7	Movimiento	1	307.12	314
401.8	Movimiento	0	635.6	365.6
401.8	Movimiento	1	307.36	316
401.9	Movimiento	0	636.9	365.28
401.9	Movimiento	1	307.6	318
402	Movimiento	0	638.2	364.96
402	Movimiento	1	307.84	320
402.1	Movimiento	0	639.5	364.64
402.1	Movimiento	1	308.08	322
402.2	Movimiento	0	640.8	364.32
402.2	Movimiento	1	308.32	324
402.3	Movimiento	0	642.1	364
402.3	Movimiento	1	308.56	326
402.4	Movimiento	0	643.4	363.68
402.4	Movimiento	1	308.8	328
402.5	Movimiento	0	644.7	363.36
402.5	Movimiento	1	309.04	330
402.6	Movimiento	0	646	363.04
402.6	Movimiento	1	309.28	332
402.7	Movimiento	0	647.3	362.72
402.7	Movimiento	1	309.52	334
402.8	Movimiento	0	648.6	362.4
402.8	Movimiento	1	309.76	336
402.9	Movimiento	0	649.9	362.08
402.9	Movimiento	1	310	338
403	Movimiento	0	651.2	361.76
403	Movimiento	1	310.24	340
403.1	Movimiento	0	652.5	361.44
403.1	Movimiento	1	310.48	342
403.2	Movimiento	0	653.8	361.12
403.2	Movimiento	1	310.72	344
403.3	Movimiento	0	655.1	360.8
403.3	Movimiento	1	310.96	346
403.4	Movimiento	0	656.4	360.48
403.4	Movimiento	1	311.2	348
403.5	Movimiento	0	657.7	360.16
403.5	Movimiento	1	311.44	350
403.6	Movimiento	0	659	359.84
403.6	Movimiento	1	311.68	352
403.7	Movimiento	0	660.3	359.52
403.7	Movimiento	1	311.92	354
403.8	Movimiento	0	661.6	359.2
403.8	Movimiento	1	312.16	356
403.9	Movimiento	0	662.9	358.88
403.9	Movimiento	1	312.4	358
404	Movimiento	0	664.2	358.56
404	Movimiento	1	312.64	360
404.1	Movimiento	0	665.5	358.24
404.1	Movimiento	1	312.88	362
404.2	Movimiento	0	666.8	357.92
404.2	Movimiento	1	313.12	364
404.3	Movimiento	0	668.1	357.6
404.3	Movimiento	1	313.36	366
404.4	Movimiento	0	669.4	357.28
404.4	Movimiento	1	313.6	368
404.5	Movimiento	0	670.7	356.96
404.5	Movimiento	1	313.84	370
404.6	Movimiento	0	672	356.64
404.6	Movimiento	1	314.08	372
404.7	Movimiento	0	673.3	356.32
404.7	Movimiento	1	314.32	374
404.8	Movimiento	0	674.6	356
404.8	Movimiento	1	314.56	376
404.9	Movimiento	0	675.9	355.68
404.9	Movimiento	1	314.8	378
405	Movimiento	0	677.2	355.36
405	Movimiento	1	315.04	380
405.1	Movimiento	0	678.5	355.04
405.1	Movimiento	1	315.28	382
405.2	Movimiento	0	679.8	354.72
405.2	Movimiento	1	315.52	384
405.3	Movimiento	0	681.1	354.4
405.3	Movimiento	1	315.76	386
405.4	Movimiento	0	682.4	354.08
405.4	Movimiento	1	316	388
405.5	Movimiento	0	683.7	353.76
405.5	Movimiento	1	316.24	390
405.6	Movimiento	0	685	353.44
405.6	Movimiento	1	316.48	392
405.7	Movimiento	0	686.3	353.12
405.7	Movimiento	1	316.72	394
405.8	Movimiento	0	687.6	352.8
405.8	Movimiento	1	316.96	396
405.9	Movimiento	0	688.9	352.48
405.9	Movimiento	1	317.2	398
406	Movimiento	0	690.2	352.16
406	Movimiento	1	317.44	400
406.1	Movimiento	0	691.5	351.84
406.1	Movimiento	1	317.68	402
406.2	Movimiento	0	692.8	351.52
406.2	Movimiento	1	317.92	404
406.3	Movimiento	0	694.1	351.2
406.3	Movimiento	1	318.16	406
406.4	Movimiento	0	695.4	350.88
406.4	Movimiento	1	318.4	408
406.5	Movimiento	0	696.7	350.56
406.5	Movimiento	1	318.64	410
406.6	Movimiento	0	698	350.24
406.6	Movimiento	1	318.88	412
406.7	Movimiento	0	699.3	349.92
406.7	Movimiento	1	319.12	414
406.8	Movimiento	0	700.6	349.6
406.8	Movimiento	1	319.36	416
406.9	Movimiento	0	701.9	349.28
406.9	Movimiento	1	319.6	418
407	Movimiento	0	703.2	348.96
407	Movimiento	1	319.84	420
407.1	Movimiento	0	704.5	348.64
407.1	Movimiento	1	320.08	422
407.2	Movimiento	0	705.8	348.32
407.2	Movimiento	1	320.32	424
407.3	Movimiento	0	707.1	348
407.3	Movimiento	1	320.56	426
407.4	Movimiento	0	708.4	347.68
407.4	Movimiento	1	320.8	428
407.5	Movimiento	0	709.7	347.36
407.5	Movimiento	1	321.04	430
407.6	Movimiento	0	711	347.04
407.6	Movimiento	1	321.28	432
407.7	Movimiento	0	712.3	346.72
407.7	Movimiento	1	321.52	434
407.8	Movimiento	0	713.6	346.4
407.8	Movimiento	1	321.76	436
407.9	Movimiento	0	714.9	346.08
407.9	Movimiento	1	322	438
408	Movimiento	0	716.2	345.76
408	Movimiento	1	322.24	440
408.1	Movimiento	0	717.5	345.44
408.1	Movimiento	1	322.48	442
408.2	Movimiento	0	718.8	345.12
408.2	Movimiento	1	322.72	444
408.3	Movimiento	0	720.1	344.8
408.3	Movimiento	1	322.96	446
408.4	Movimiento	0	721.4	344.48
408.4	Movimiento	1	323.2	448
408.5	Movimiento	0	722.7	344.16
408.5	Movimiento	1	323.44	450
408.6	Movimiento	0	724	343.84
408.6	Movimiento	1	323.68	452
408.7	Movimiento	0	725.3	343.52
408.7	Movimiento	1	323.92	454
408.8	Movimiento	0	726.6	343.2
408.8	Movimiento	1	324.16	456
408.9	Movimiento	0	727.9	342.88
408.9	Movimiento	1	324.4	458
409	Movimiento	0	729.2	342.56
409	Movimiento	1	324.64	460
409.1	Movimiento	0	730.5	342.24
409.1	Movimiento	1	324.88	462
409.2	Movimiento	0	731.8	341.92
409.2	Movimiento	1	325.12	464
409.3	Movimiento	0	733.1	341.6
409.3	Movimiento	1	325.36	466
409.4	Movimiento	0	734.4	341.28
409.4	Movimiento	1	325.6	468
409.5	Movimiento	0	735.7	340.96
409.5	Movimiento	1	325.84	470
409.6	Movimiento	0	737	340.64
409.6	Movimiento	1	326.08	472
409.7	Movimiento	0	738.3	340.32
409.7	Movimiento	1	326.32	474
409.8	Movimiento	0	739.6	340
409.8	Movimiento	1	326.56	476
409.9	Movimiento	0	740.9	339.68
409.9	Movimiento	1	326.8	478
410	Movimiento	0	742.2	339.36
410	Movimiento	1	327.04	480
410.1	Movimiento	0	743.5	339.04
410.1	Movimiento	1	327.28	482
410.2	Movimiento	0	744.8	338.72
410.2	Movimiento	1	327.52	484
410.3	Movimiento	0	746.1	338.4
410.3	Movimiento	1	327.76	486
410.4	Movimiento	0	747.4	338.08
410.4	Movimiento	1	328	488
410.5	Movimiento	0	748.7	337.76
410.5	Movimiento	1	328.24	490
410.6	Movimiento	0	750	337.44
410.6	Movimiento	1	328.48	492
410.7	Movimiento	0	751.3	337.12
410.7	Movimiento	1	328.72	494
410.8	Movimiento	0	752.6	336.8
410.8	Movimiento	1	328.96	496
410.9	Movimiento	0	753.9	336.48
410.9	Movimiento	1	329.2	498
411	Movimiento	0	755.2	336.16
411	Movimiento	1	329.44	500
411.1	Movimiento	0	756.5	335.84
411.1	Movimiento	1	329.68	502
411.2	Movimiento	0	757.8	335.52
411.2	Movimiento	1	329.92	504
411.3	Movimiento	0	759.1	335.2
411.3	Movimiento	1	330.16	506
411.4	Movimiento	0	760.4	334.88
411.4	Movimiento	1	330.4	508
411.5	Movimiento	0	761.7	334.56
411.5	Movimiento	1	330.64	510
411.6	Movimiento	0	763	334.24
411.6	Movimiento	1	330.88	512
411.7	Movimiento	0	764.3	333.92
411.7	Movimiento	1	331.12	514
411.8	Movimiento	0	765.6	333.6
411.8	Movimiento	1	331.36	516
411.9	Movimiento	0	766.9	333.28
411.9	Movimiento	1	331.6	518
412	Movimiento	0	768.2	332.96
412	Movimiento	1	331.84	520
412.1	Movimiento	0	769.5	332.64
412.1	Movimiento	1	332.08	522
412.2	Movimiento	0	770.8	332.32
412.2	Movimiento	1	332.32	524
412.3	Movimiento	0	772.1	332
412.3	Movimiento	1	332.56	526
412.4	Movimiento	0	773.4	331.68
412.4	Movimiento	1	332.8	528
412.5	Movimiento	0	774.7	331.36
412.5	Movimiento	1	333.04	530
412.6	Movimiento	0	776	331.04
412.6	Movimiento	1	333.28	532
412.7	Movimiento	0	777.3	330.72
412.7	Movimiento	1	333.52	534
412.8	Movimiento	0	778.6	330.4
412.8	Movimiento	1	333.76	536
412.9	Movimiento	0	779.9	330.08
412.9	Movimiento	1	334	538
413	Movimiento	0	781.2	329.76
413	Movimiento	1	334.24	540
413.1	Movimiento	0	782.5	329.44
413.1	Movimiento	1	334.48	542
413.2	Movimiento	0	783.8	329.12
413.2	Movimiento	1	334.72	544
413.3	Movimiento	0	785.1	328.8
413.3	Movimiento	1	334.96	546
413.4	Movimiento	0	786.4	328.48
413.4	Movimiento	1	335.2	548
413.5	Movimiento	0	787.7	328.16
413.5	Movimiento	1	335.44	550
413.6	Movimiento	0	789	327.84
413.6	Movimiento	1	335.68	552
413.7	Movimiento	0	790.3	327.52
413.7	Movimiento	1	335.92	554
413.7	Colision_Pared_X	-	790.3	327.52
413.8	Movimiento	0	789	327.2
413.8	Movimiento	1	336.16	556
413.9	Movimiento	0	787.7	326.88
413.9	Movimiento	1	336.4	558
414	Movimiento	0	786.4	326.56
414	Movimiento	1	336.64	560
414.1	Movimiento	0	785.1	326.24
414.1	Movimiento	1	336.88	562
414.2	Movimiento	0	783.8	325.92
414.2	Movimiento	1	337.12	564
414.3	Movimiento	0	782.5	325.6
414.3	Movimiento	1	337.36	566
414.4	Movimiento	0	781.2	325.28
414.4	Movimiento	1	337.6	568
414.5	Movimiento	0	779.9	324.96
414.5	Movimiento	1	337.84	570
414.6	Movimiento	0	778.6	324.64
414.6	Movimiento	1	338.08	572
414.7	Movimiento	0	777.3	324.32
414.7	Movimiento	1	338.32	574
414.8	Movimiento	0	776	324
414.8	Movimiento	1	338.56	576
414.9	Movimiento	0	774.7	323.68
414.9	Movimiento	1	338.8	578
415	Movimiento	0	773.4	323.36
415	Movimiento	1	339.04	580
415.1	Movimiento	0	772.1	323.04
415.1	Movimiento	1	339.28	582
415.2	Movimiento	0	770.8	322.72
415.2	Movimiento	1	339.52	584
415.3	Movimiento	0	769.5	322.4
415.3	Movimiento	1	339.76	586
415.4	Movimiento	0	768.2	322.08
415.4	Movimiento	1	340	588
415.5	Movimiento	0	766.9	321.76
415.5	Movimiento	1	340.24	590
415.5	Colision_Pared_Y	-	340.24	590
415.6	Movimiento	0	765.6	321.44
415.6	Movimiento	1	340.48	588
415.7	Movimiento	0	764.3	321.12
415.7	Movimiento	1	340.72	586
415.8	Movimiento	0	763	320.8
415.8	Movimiento	1	340.96	584
415.9	Movimiento	0	761.7	320.48
415.9	Movimiento	1	341.2	582
416	Movimiento	0	760.4	320.16
416	Movimiento	1	341.44	580
416.1	Movimiento	0	759.1	319.84
416.1	Movimiento	1	341.68	578
416.2	Movimiento	0	757.8	319.52
416.2	Movimiento	1	341.92	576
416.3	Movimiento	0	756.5	319.2
416.3	Movimiento	1	342.16	574
416.4	Movimiento	0	755.2	318.88
416.4	Movimiento	1	342.4	572
416.5	Movimiento	0	753.9	318.56
416.5	Movimiento	1	342.64	570
416.6	Movimiento	0	752.6	318.24
416.6	Movimiento	1	342.88	568
416.7	Movimiento	0	751.3	317.92
416.7	Movimiento	1	343.12	566
416.8	Movimiento	0	750	317.6
416.8	Movimiento	1	343.36	564
416.9	Movimiento	0	748.7	317.28
416.9	Movimiento	1	343.6	562
417	Movimiento	0	747.4	316.96
417	Movimiento	1	343.84	560
